OBJECTID,ISSUE_DATE,PERMIT_TYPE_NAME,PERMIT_SUBTYPE_NAME,APPLICATION_STATUS_NAME,FULL_ADDRESS,ZONING,LASTMODIFIEDDATE,CITY,STATE,LATITUDE,LONGITUDE,ZIPCODE,WARD,ANC,DISTRICT,PSA,NEIGHBORHOODCLUSTER,BUSINESSIMPROVEMENTDISTRICT,gis_id
447012,2016-07-25T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"1610 T ST SE, WASHINGTON, DC 20020",,2016-07-30T08:14:57.000Z,WASHINGTON,DC,38.867476,-76.981947,20020,8,7B,SEVENTH,701,34,NONE,Nbclus_034
446789,2016-07-12T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"1436 A ST NE, WASHINGTON, DC 20002",R-4,2016-08-03T08:09:30.000Z,WASHINGTON,DC,38.891093,-76.984178,20002,6,6A,FIRST,108,26,NONE,Nbclus_026
447036,2016-07-21T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"1310 SOUTHERN AVE SE, WASHINGTON, DC 20032",R-5-A,2016-08-03T08:09:30.000Z,WASHINGTON,DC,38.836019,-76.984751,20032,8,8E,SEVENTH,706,38,NONE,Nbclus_038
447037,2016-07-21T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"3529 14TH ST NW GROUND FL, WASHINGTON, DC 20010",C-2-A,2016-08-03T08:09:30.000Z,WASHINGTON,DC,38.935774,-77.032466,20010,1,1A,FOURTH,409,2,NONE,Nbclus_002
447038,2016-07-21T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"3060 Q ST NW, WASHINGTON, DC 20007",R-3,2016-07-25T08:06:14.000Z,WASHINGTON,DC,38.910354,-77.061289,20007,2,2E,SECOND,206,4,NONE,Nbclus_004
447039,2016-07-21T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"2617 24TH ST NE, WASHINGTON, DC 20018",,2016-07-22T08:08:26.000Z,WASHINGTON,DC,38.92411,-76.971875,20018,5,5B,FIFTH,503,22,NONE,Nbclus_022
447528,2016-08-05T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"17 FRANKLIN ST NE, WASHINGTON, DC 20002",,2016-08-06T08:12:19.000Z,WASHINGTON,DC,38.925037,-77.008136,20002,5,5C,FIFTH,502,21,NONE,Nbclus_021
447529,2016-08-05T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"613 I ST SW, WASHINGTON, DC 20024",R-3,2016-08-06T08:12:19.000Z,WASHINGTON,DC,38.879471,-77.020376,20024,6,6D,FIRST,105,9,NONE,Nbclus_009
447530,2016-08-05T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"1924 1ST ST NW, WASHINGTON, DC 20001",,2016-08-06T08:12:19.000Z,WASHINGTON,DC,38.916421,-77.01241,20001,5,5C,FIFTH,501,21,NONE,Nbclus_021
447531,2016-08-05T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"1924 1ST ST NW, WASHINGTON, DC 20001",,2016-08-06T08:12:19.000Z,WASHINGTON,DC,38.916421,-77.01241,20001,5,5C,FIFTH,501,21,NONE,Nbclus_021
447532,2016-08-05T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"1131 CHICAGO ST SE, WASHINGTON, DC 20020",R-5-A,2016-08-06T08:12:19.000Z,WASHINGTON,DC,38.86384,-76.991655,20020,8,8A,SEVENTH,703,28,NONE,Nbclus_028
447533,2016-08-05T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"356 BURBANK ST SE, WASHINGTON, DC 20019",R-2,2016-08-06T08:12:19.000Z,WASHINGTON,DC,38.885418,-76.94389,20019,7,7A,SIXTH,603,33,NONE,Nbclus_033
447534,2016-08-05T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"1640 MONROE ST NW, WASHINGTON, DC 20010",R-4,2016-08-06T08:12:19.000Z,WASHINGTON,DC,38.932972,-77.037898,20010,1,1D,FOURTH,408,2,NONE,Nbclus_002
447535,2016-08-05T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"2345 ASHMEAD PL NW, WASHINGTON, DC 20009",R-5-B,2016-08-06T08:12:19.000Z,WASHINGTON,DC,38.919902,-77.047187,20009,1,1C,THIRD,303,1,NONE,Nbclus_001
447536,2016-08-05T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"14 8TH ST SE, WASHINGTON, DC 20003",R-4,2016-08-06T08:12:19.000Z,WASHINGTON,DC,38.889221,-76.994677,20003,6,6B,FIRST,107,26,NONE,Nbclus_026
447537,2016-08-05T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"3218 M ST NW, WASHINGTON, DC 20007",,2016-08-06T08:12:19.000Z,WASHINGTON,DC,38.904973,-77.063503,20007,2,2E,SECOND,206,4,GEORGETOWN BID,Nbclus_004
447538,2016-08-05T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"2027 BENNING RD NE, WASHINGTON, DC 20002",C-2-A,2016-08-06T08:12:19.000Z,WASHINGTON,DC,38.89835,-76.974549,20002,7,7D,FIFTH,507,25,NONE,Nbclus_025
446790,2016-07-12T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"5709 16TH ST NW, WASHINGTON, DC 20011",SSH/R-1-B,2016-07-30T08:14:57.000Z,WASHINGTON,DC,38.958674,-77.036017,20011,4,4A,FOURTH,403,18,NONE,Nbclus_018
446791,2016-07-12T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"4713 WISCONSIN AVE NW, WASHINGTON, DC 20016",C-2-A,2016-07-30T08:14:57.000Z,WASHINGTON,DC,38.951366,-77.080637,20016,3,3E,SECOND,202,11,NONE,Nbclus_011
446792,2016-07-12T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"2707 P ST NW, WASHINGTON, DC 20007",R-3,2016-07-30T08:14:57.000Z,WASHINGTON,DC,38.909551,-77.055846,20007,2,2E,SECOND,206,4,NONE,Nbclus_004
446793,2016-07-12T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"5801 FOOTE ST NE, WASHINGTON, DC 20019",R-5-A,2016-08-10T08:08:04.000Z,WASHINGTON,DC,38.896948,-76.917448,20019,7,7C,SIXTH,608,31,NONE,Nbclus_031
446794,2016-07-12T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"1899 L ST NW, WASHINGTON, DC 20036",C-4,2016-07-14T08:11:04.000Z,WASHINGTON,DC,38.903945,-77.043039,20036,2,2B,SECOND,207,6,GOLDEN TRIANGLE BID,Nbclus_006
446795,2016-07-12T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,208 ELM ST NW,,2016-08-03T08:09:30.000Z,WASHINGTON,DC,38.917401,-77.015063,20001,1,1B,THIRD,306,3,NONE,Nbclus_003
446796,2016-07-12T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"6695 32ND PL NW, WASHINGTON, DC 20015",,2016-08-03T08:09:30.000Z,WASHINGTON,DC,38.977336,-77.058191,20015,4,3G,SECOND,201,10,NONE,Nbclus_010
446797,2016-07-12T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"3735 T ST NW, WASHINGTON, DC 20007",R-3,2016-08-03T08:09:30.000Z,WASHINGTON,DC,38.915573,-77.074065,20007,2,2E,SECOND,206,4,NONE,Nbclus_004
446798,2016-07-12T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"1305 EAST CAPITOL ST SE, WASHINGTON, DC 20003",,2016-08-03T08:09:30.000Z,WASHINGTON,DC,38.889552,-76.988053,20003,6,6B,FIRST,108,26,NONE,Nbclus_026
446799,2016-07-12T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"1829 S ST NW, WASHINGTON, DC 20009",,2016-08-03T08:09:30.000Z,WASHINGTON,DC,38.914291,-77.042627,20009,2,2B,SECOND,208,6,NONE,Nbclus_006
446800,2016-07-12T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"875 15TH ST NW B-1, WASHINGTON, DC 20005",C-4,2016-08-03T08:09:30.000Z,WASHINGTON,DC,38.901089,-77.033398,20005,2,2F,SECOND,207,8,DOWNTOWN BID,Nbclus_008
446801,2016-07-12T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"1417 22ND ST SE, WASHINGTON, DC 20020",R-5-B,2016-07-25T08:06:14.000Z,WASHINGTON,DC,38.873325,-76.975281,20020,8,8A,SIXTH,607,34,NONE,Nbclus_034
446802,2016-07-12T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"5128 33RD ST NW, WASHINGTON, DC 20008",R-1-B,2016-07-14T08:11:04.000Z,WASHINGTON,DC,38.95697,-77.065183,20008,3,3F,SECOND,203,12,NONE,Nbclus_012
446803,2016-07-12T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"1832 8TH ST NW, WASHINGTON, DC 20001",R-4,2016-08-10T08:08:04.000Z,WASHINGTON,DC,38.914893,-77.023194,20001,1,1B,THIRD,305,3,NONE,Nbclus_003
447040,2016-07-21T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"1431 Q ST NW, WASHINGTON, DC 20009",R-5-B,2016-07-22T08:08:26.000Z,WASHINGTON,DC,38.911345,-77.03337,20009,2,2F,THIRD,301,7,NONE,Nbclus_007
447041,2016-07-21T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"1415 GIRARD ST NW, UNIT# 401, WASHINGTON, DC 20009",R-5-B,2016-07-30T08:14:57.000Z,WASHINGTON,DC,38.92573,-77.033334,20009,1,1B,THIRD,304,2,NONE,Nbclus_002
447042,2016-07-21T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"3021 CATHEDRAL AVE NW, WASHINGTON, DC 20008",,2016-07-22T08:08:26.000Z,WASHINGTON,DC,38.929229,-77.060787,20008,3,3C,SECOND,204,15,NONE,Nbclus_015
447043,2016-07-21T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"600 MASSACHUSETTS AVE NW, WASHINGTON, DC 20001",,2016-08-03T08:09:30.000Z,WASHINGTON,DC,38.901399,-77.020529,20001,2,2C,FIRST,102,8,DOWNTOWN BID,Nbclus_008
447044,2016-07-21T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"1310 SOUTHERN AVE SE, WASHINGTON, DC 20032",,2016-07-30T08:14:57.000Z,WASHINGTON,DC,38.836019,-76.984751,20032,8,8E,SEVENTH,706,38,NONE,Nbclus_038
447045,2016-07-21T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"1720 H ST NE, WASHINGTON, DC 20002",C-3-A,2016-07-22T08:08:26.000Z,WASHINGTON,DC,38.900378,-76.978182,20002,5,5B,FIFTH,507,23,NONE,Nbclus_023
447046,2016-07-21T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"4419 3RD ST NW, WASHINGTON, DC 20011",R-3,2016-07-22T08:08:26.000Z,WASHINGTON,DC,38.9449,-77.015284,20011,4,4C,FOURTH,407,18,NONE,Nbclus_018
447047,2016-07-21T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"5028 A ST SE, WASHINGTON, DC 20019",,2016-08-03T08:09:30.000Z,WASHINGTON,DC,38.888048,-76.928889,20019,7,7E,SIXTH,604,33,NONE,Nbclus_033
447048,2016-07-21T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"1317 EMERALD ST NE, WASHINGTON, DC 20002",R-4,2016-08-03T08:09:30.000Z,WASHINGTON,DC,38.896575,-76.987644,20002,6,6A,FIRST,108,25,NONE,Nbclus_025
447049,2016-07-21T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"11 6TH ST NE, WASHINGTON, DC 20002",,2016-07-22T08:08:26.000Z,WASHINGTON,DC,38.89032,-76.998196,20002,6,6C,FIRST,107,26,NONE,Nbclus_026
447050,2016-07-21T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"5342 NEBRASKA AVE NW, WASHINGTON, DC 20015",R-1-B,2016-07-22T08:08:26.000Z,WASHINGTON,DC,38.960517,-77.066925,20015,3,3G,SECOND,201,10,NONE,Nbclus_010
447051,2016-07-21T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"601 Q ST NW, WASHINGTON, DC 20001",R-4,2016-07-30T08:14:57.000Z,WASHINGTON,DC,38.911264,-77.020145,20001,6,2C,THIRD,308,7,NONE,Nbclus_007
447052,2016-07-21T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"1360 K ST SE, WASHINGTON, DC 20003",R-4,2016-07-22T08:08:26.000Z,WASHINGTON,DC,38.878565,-76.986419,20003,6,6B,FIRST,106,26,NONE,Nbclus_026
447053,2016-07-21T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"2008 16TH ST NW 300, WASHINGTON, DC 20009",R-5-D,2016-08-03T08:09:30.000Z,WASHINGTON,DC,38.917484,-77.036915,20009,1,1C,THIRD,301,6,NONE,Nbclus_006
447302,2016-07-25T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"1620 HOBART ST NW, WASHINGTON, DC 20009",R-4,2016-08-10T08:08:04.000Z,WASHINGTON,DC,38.927701,-77.037969,20009,1,1D,FOURTH,408,2,NONE,Nbclus_002
447303,2016-07-25T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"4500 WISCONSIN AVE NW C-1, WASHINGTON, DC 20016",,2016-08-03T08:09:30.000Z,WASHINGTON,DC,38.948529,-77.08055,20016,3,3E,SECOND,202,11,NONE,Nbclus_011
447539,2016-08-05T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"4902 11TH ST NE, WASHINGTON, DC 20017",,2016-08-06T08:12:19.000Z,WASHINGTON,DC,38.949208,-76.991915,20017,5,5A,FOURTH,405,20,NONE,Nbclus_020
447540,2016-08-05T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"3145 24TH ST NE, WASHINGTON, DC 20018",,2016-08-06T08:12:19.000Z,WASHINGTON,DC,38.930753,-76.971893,20018,5,5B,FIFTH,503,22,NONE,Nbclus_022
447541,2016-08-05T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"3233 THEODORE R HAGANS DR NE, WASHINGTON, DC 20018",,2016-08-06T08:12:19.000Z,WASHINGTON,DC,38.922827,-76.960267,20018,5,5A,FIFTH,503,24,NONE,Nbclus_024
447542,2016-08-05T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"4311 CHESAPEAKE ST NW, WASHINGTON, DC 20016",,2016-08-06T08:12:19.000Z,WASHINGTON,DC,38.951233,-77.085078,20016,3,3E,SECOND,202,11,NONE,Nbclus_011
447543,2016-08-05T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"1347 W ST SE, WASHINGTON, DC 20020",R-3,2016-08-06T08:12:19.000Z,WASHINGTON,DC,38.864075,-76.986154,20020,8,8A,SEVENTH,701,28,NONE,Nbclus_028
447544,2016-08-05T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"216 10TH ST NE, WASHINGTON, DC 20002",,2016-08-06T08:12:19.000Z,WASHINGTON,DC,38.892571,-76.992887,20002,6,6A,FIRST,107,25,NONE,Nbclus_025
447545,2016-08-05T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"3014 SHERMAN AVE NW, WASHINGTON, DC 20001",,2016-08-06T08:12:19.000Z,WASHINGTON,DC,38.928247,-77.026433,20001,1,1A,THIRD,302,2,NONE,Nbclus_002
446619,2016-08-09T00:00:00.000Z,CONSTRUCTION,ADDITION ALTERATION REPAIR,PERMIT ISSUED,"115 QUINCY PL NE, WASHINGTON, DC 20002",R-4,2016-08-10T08:08:04.000Z,WASHINGTON,DC,38.9117,-77.005826,20002,5,5C,FIFTH,502,21,NONE,Nbclus_021
446620,2016-08-09T00:00:00.000Z,CONSTRUCTION,ADDITION ALTERATION REPAIR,PERMIT ISSUED,"117 QUINCY PL NE, WASHINGTON, DC 20002",R-4,2016-08-10T08:08:04.000Z,WASHINGTON,DC,38.911686,-77.005766,20002,5,5C,FIFTH,502,21,NONE,Nbclus_021
446621,2016-08-09T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"111 MICHIGAN AVE NW, WASHINGTON, DC 20010",D/SP-2,2016-08-10T08:08:04.000Z,WASHINGTON,DC,38.927266,-77.014394,20010,5,5C,FOURTH,405,21,NONE,Nbclus_021
446622,2016-08-09T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"3044 M ST SE, WASHINGTON, DC 20019",R-2,2016-08-10T08:08:04.000Z,WASHINGTON,DC,38.875902,-76.963446,20019,7,7B,SIXTH,605,34,NONE,Nbclus_034
446623,2016-08-09T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"5505 13TH ST NW, WASHINGTON, DC 20011",R-3,2016-08-10T08:08:04.000Z,WASHINGTON,DC,38.956475,-77.029418,20011,4,4C,FOURTH,403,18,NONE,Nbclus_018
446804,2016-07-12T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"2528 ELVANS RD SE, WASHINGTON, DC 20020",R-3,2016-08-03T08:09:30.000Z,WASHINGTON,DC,38.854136,-76.990452,20020,8,8A,SEVENTH,703,37,NONE,Nbclus_037
446805,2016-07-12T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"1011 4TH ST NW, WASHINGTON, DC 20001",,2016-08-03T08:09:30.000Z,WASHINGTON,DC,38.903286,-77.015903,20001,6,6C,FIRST,102,8,MOUNT VERNON TRIANGLE CID,Nbclus_008
446806,2016-07-12T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"5171 SOUTH DAKOTA AVE NE, WASHINGTON, DC 20017",,2016-07-14T08:11:04.000Z,WASHINGTON,DC,38.953341,-76.997267,20011,5,5A,FOURTH,405,19,NONE,Nbclus_019
447054,2016-08-09T00:00:00.000Z,CONSTRUCTION,RAZE,PERMIT ISSUED,"650 LAMONT ST NW, WASHINGTON, DC 20010",GA/C-2-A,2016-08-10T08:08:04.000Z,WASHINGTON,DC,38.931082,-77.023262,20010,1,1A,THIRD,302,2,NONE,Nbclus_002
447055,2016-08-09T00:00:00.000Z,CONSTRUCTION,RAZE,PERMIT ISSUED,"3225 GEORGIA AVE NW, WASHINGTON, DC 20010",GA/C-2-A,2016-08-10T08:08:04.000Z,WASHINGTON,DC,38.931054,-77.023294,20010,1,1A,THIRD,302,2,NONE,Nbclus_002
447056,2016-08-09T00:00:00.000Z,CONSTRUCTION,SHEETING AND SHORING,PERMIT ISSUED,"117 NEW YORK AVE NW, WASHINGTON, DC 20001",R-4,2016-08-10T08:08:04.000Z,WASHINGTON,DC,38.906212,-77.013041,20001,5,5C,FIFTH,501,21,NONE,Nbclus_021
447057,2016-08-09T00:00:00.000Z,CONSTRUCTION,SIGN,PERMIT ISSUED,"3111 K ST NW, WASHINGTON, DC 20007",,2016-08-10T08:08:04.000Z,WASHINGTON,DC,38.902761,-77.06171,20007,2,2E,SECOND,206,4,GEORGETOWN BID,Nbclus_004
447058,2016-08-09T00:00:00.000Z,CONSTRUCTION,SOLAR SYSTEM,PERMIT ISSUED,"6412 2ND PL NW, WASHINGTON, DC 20012",R-1-B,2016-08-10T08:08:04.000Z,WASHINGTON,DC,38.967747,-77.015284,20012,4,4B,FOURTH,406,17,NONE,Nbclus_017
447059,2016-08-09T00:00:00.000Z,CONSTRUCTION,SOLAR SYSTEM,PERMIT ISSUED,"8156 EASTERN AVE NW, WASHINGTON, DC 20012",R-1-B,2016-08-10T08:08:04.000Z,WASHINGTON,DC,38.98939,-77.033241,20012,4,4A,FOURTH,401,16,NONE,Nbclus_016
447060,2016-08-09T00:00:00.000Z,CONSTRUCTION,SPECIAL SIGN,PERMIT ISSUED,"1926 I ST NW, WASHINGTON, DC 20006",C-3-C,2016-08-10T08:08:04.000Z,WASHINGTON,DC,38.901155,-77.044638,20006,2,2B,SECOND,207,6,GOLDEN TRIANGLE BID,Nbclus_006
447061,2016-08-09T00:00:00.000Z,CONSTRUCTION,SPECIAL SIGN,PERMIT ISSUED,"901 6TH ST NW, WASHINGTON, DC 20001",,2016-08-10T08:08:04.000Z,WASHINGTON,DC,38.90178,-77.01965,20001,6,6C,FIRST,102,8,MOUNT VERNON TRIANGLE CID,Nbclus_008
447062,2016-08-09T00:00:00.000Z,CONSTRUCTION,SPECIAL SIGN,PERMIT ISSUED,"30 E ST SW, WASHINGTON, DC 20024",,2016-08-10T08:08:04.000Z,WASHINGTON,DC,38.882894,-77.010325,20024,6,6D,FIRST,105,9,NONE,Nbclus_009
447063,2016-08-09T00:00:00.000Z,CONSTRUCTION,SPECIAL SIGN,PERMIT ISSUED,"802 H ST NW, WASHINGTON, DC 20001",DD/C-4,2016-08-10T08:08:04.000Z,WASHINGTON,DC,38.899635,-77.023211,20001,2,2C,FIRST,102,8,DOWNTOWN BID,Nbclus_008
447304,2016-07-25T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"2236 12TH PL NW, WASHINGTON, DC 20009",R-5-B,2016-07-27T08:13:39.000Z,WASHINGTON,DC,38.920038,-77.028987,20009,1,1B,THIRD,305,3,NONE,Nbclus_003
447305,2016-07-25T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"3223 VOLTA PL NW, WASHINGTON, DC 20007",R-3,2016-07-30T08:14:57.000Z,WASHINGTON,DC,38.909957,-77.065604,20007,2,2E,SECOND,206,4,NONE,Nbclus_004
447306,2016-07-25T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"913 3RD ST NE, WASHINGTON, DC 20002",R-4,2016-08-03T08:09:30.000Z,WASHINGTON,DC,38.901887,-77.001807,20002,6,6C,FIRST,104,25,NONE,Nbclus_025
447307,2016-07-25T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"19 TODD PL NE, WASHINGTON, DC 20002",R-4,2016-08-03T08:09:30.000Z,WASHINGTON,DC,38.91612,-77.00826,20002,5,5C,FIFTH,502,21,NONE,Nbclus_021
447308,2016-07-25T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"621 22ND ST NW, WASHINGTON, DC 20037",R-5-D,2016-08-03T08:09:30.000Z,WASHINGTON,DC,38.898015,-77.048609,20037,2,2A,SECOND,207,5,NONE,Nbclus_005
447309,2016-07-26T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"1415 10TH ST NW, WASHINGTON, DC 20001",R-4,2016-08-03T08:09:30.000Z,WASHINGTON,DC,38.909191,-77.025705,20001,2,2F,THIRD,307,7,NONE,Nbclus_007
447310,2016-07-26T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"1109 I ST NE, WASHINGTON, DC 20002",,2016-08-11T08:10:59.000Z,WASHINGTON,DC,38.901133,-76.991086,20002,6,6A,FIRST,104,25,NONE,Nbclus_025
447311,2016-07-25T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"1275 PENN ST NE, WASHINGTON, DC 20002",R-4,2016-08-03T08:09:30.000Z,WASHINGTON,DC,38.905731,-76.985276,,5,5B,FIFTH,506,23,NONE,Nbclus_023
447312,2016-07-25T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"732 BURNS ST SE, WASHINGTON, DC 20019",R-2,2016-08-03T08:09:30.000Z,WASHINGTON,DC,38.879585,-76.942469,20019,7,7E,SIXTH,605,33,NONE,Nbclus_033
447313,2016-07-25T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"713 LAMONT ST NW, WASHINGTON, DC 20010",,2016-07-27T08:13:39.000Z,WASHINGTON,DC,38.931177,-77.024543,20010,1,1A,THIRD,302,2,NONE,Nbclus_002
447314,2016-07-25T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"1775 I ST NW, WASHINGTON, DC 20006",,2016-07-27T08:13:39.000Z,WASHINGTON,DC,38.901532,-77.041262,20006,2,2B,SECOND,207,6,GOLDEN TRIANGLE BID,Nbclus_006
447315,2016-07-25T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"400 VIRGINIA AVE SW, WASHINGTON, DC 20024",,2016-07-30T08:14:57.000Z,WASHINGTON,DC,38.884242,-77.018165,20024,6,6D,FIRST,105,9,NONE,Nbclus_009
447316,2016-07-25T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"611 HARVARD ST NW, WASHINGTON, DC 20001",R-4,2016-08-03T08:09:30.000Z,WASHINGTON,DC,38.927553,-77.022021,20001,1,1B,THIRD,302,2,NONE,Nbclus_002
447317,2016-07-25T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"5020 13TH ST NE, WASHINGTON, DC 20017",R-2,2016-08-03T08:09:30.000Z,WASHINGTON,DC,38.950838,-76.987009,20017,5,5A,FOURTH,405,20,NONE,Nbclus_020
446624,2016-08-09T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"1226 36TH ST NW, WASHINGTON, DC 20007",,2016-08-10T08:08:04.000Z,WASHINGTON,DC,38.906076,-77.070435,20007,2,2E,SECOND,206,4,NONE,Nbclus_004
446625,2016-08-09T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"3348 PROSPECT ST NW, WASHINGTON, DC 20007",,2016-08-10T08:08:04.000Z,WASHINGTON,DC,38.905795,-77.067717,20007,2,2E,SECOND,206,4,NONE,Nbclus_004
446626,2016-08-09T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"3900 WISCONSIN AVE NW, WASHINGTON, DC 20016",C-2-B,2016-08-10T08:08:04.000Z,WASHINGTON,DC,38.94039,-77.076738,20016,3,3C,SECOND,204,14,NONE,Nbclus_014
